Original SOC,Original Title,Carotene ID,Carotene Title,Confidence,SOC Match,gLabel Match,Final Match
17,"Senior Electrical Engineer",17.19,"Senior Electrical Engineer",1.0,1,1,1
17,"Radio Frequency Engineer",17.20,"Radio Frequency Engineer",1.0,1,1,1
17,"Manufacturing Technician",17.21,"Manufacturing Technician",1.0,1,1,1
17,"Packaging Engineer",17.22,"Packaging Engineer",1.0,1,1,1
17,"Reliability Engineer",17.23,"Reliability Engineer",1.0,1,1,1
17,"Automation Engineer",17.24,"Automation Engineer",1.0,1,1,1
17,"Electrical Technician",17.25,"Electrical Technician",1.0,1,1,1
17,"Validation Engineer",17.26,"Validation Engineer",1.0,1,1,1
17,"Environmental Engineer",17.27,"Environmental Engineer",1.0,1,1,1
17,"Chemical Engineer",17.28,"Chemical Engineer",1.0,1,1,1
17,"Senior Manufacturing Engineer",17.29,"Senior Manufacturing Engineer",0.5,1,1,1
17,"Plant Engineer",17.30,"Plant Engineer",1.0,1,1,1
17,"Safety Engineer",17.31,"Safety Engineer",1.0,1,1,1
17,"Process Technician",17.32,"Process Technician",1.0,1,1,1
17,"Electro-Mechanical Technician",17.34,"Electro-Mechanical Technician",1.0,1,1,1
17,"Substation Engineer",17.35,"Substation Engineer",1.0,1,1,1
17,"CAD Technician",17.36,"CAD Technician",1.0,1,1,1
17,"Tooling Engineer",17.37,"Tooling Engineer",1.0,1,1,1
17,"Aerospace Engineer",17.38,"Aerospace Engineer",1.0,1,1,1
17,"Quality Control Specialist",19.107,"Quality Control Specialist",0.8356619,0,1,0
17,"Materials Engineer",17.40,"Materials Engineer",1.0,1,1,1
17,"Operations Engineer",17.41,"Operations Engineer",1.0,1,1,1
17,"Equipment Engineer",17.42,"Equipment Engineer",1.0,1,1,1
17,"Welding Engineer",17.43,"Welding Engineer",1.0,1,1,1
17,"Laboratory Technician",19.0,"Laboratory Technician",1.0,0,1,0
17,"Facilities Engineer",17.45,"Facilities Engineer",1.0,1,1,1
17,"Instrumentation Technician",17.46,"Instrumentation Technician",1.0,1,1,1
17,"Safety Coordinator",17.47,"Safety Coordinator",1.0,1,1,1
17,"Pipeline Engineer",17.48,"Pipeline Engineer",1.0,1,1,1
17,"Production Technician",17.49,"Production Technician",1.0,1,1,1
17,"Instrumentation Engineer",17.50,"Instrumentation Engineer",1.0,1,1,1
17,"Field Technician",19.5,"Field Technician",1.0,0,1,0
17,"Calibration Technician",17.53,"Calibration Technician",1.0,1,1,1
17,"Planning Engineer",17.54,"Planning Engineer",1.0,1,1,1
17,"Stress Engineer",17.55,"Stress Engineer",1.0,1,1,1
17,"Protection Engineer",17.56,"Protection Engineer",1.0,1,1,1
17,"Integration Engineer",15.249,"Integration Engineer",1.0,0,1,0
17,"Senior Test Engineer",17.58,"Senior Test Engineer",1.0,1,1,1
17,"Verification Engineer",17.59,"Verification Engineer",1.0,1,1,1
17,"Mining Engineer",17.61,"Mining Engineer",1.0,1,1,1
17,"Component Engineer",17.62,"Component Engineer",1.0,1,1,1
17,"Radio Frequency Technician",17.20,"Radio Frequency Engineer",0.6693747,1,0,0
17,"Powertrain Engineer",17.65,"Powertrain Engineer",1.0,1,1,1
17,"Entry Level Electrical Engineer",17.66,"Entry Level Electrical Engineer",1.0,1,1,1
17,"Automation Technician",17.67,"Automation Technician",1.0,1,1,1
17,"Bridge Engineer",17.68,"Bridge Engineer",1.0,1,1,1
17,"Control Specialist",13.148,"Business Control Analyst",1.0,0,0,0
17,"Geotechnical Engineer",17.71,"Geotechnical Engineer",1.0,1,1,1
17,"Compliance Engineer",17.72,"Compliance Engineer",1.0,1,1,1
17,"Avionics Engineer",17.73,"Avionics Engineer",1.0,1,1,1
17,"Engineering Analyst",17.74,"Engineering Analyst",1.0,1,1,1
17,"Research Engineer",17.76,"Research Engineer",1.0,1,1,1
17,"Cost Engineer",17.78,"Cost Engineer",1.0,1,1,1
17,"Engineering Assistant",17.79,"Engineering Assistant",1.0,1,1,1
17,"MRB Engineer",17.80,"MRB Engineer",1.0,1,1,1
17,"Architect",17.81,"Architect",1.0,1,1,1
17,"Transportation Engineer",17.82,"Transportation Engineer",1.0,1,1,1
17,"Continuous Improvement Engineer",17.83,"Continuous Improvement Engineer",1.0,1,1,1
17,"Field Engineer",17.84,"Field Engineer",1.0,1,1,1
17,"Thermal Engineer",17.85,"Thermal Engineer",1.0,1,1,1
17,"Water Resource Engineer",17.87,"Water Resource Engineer",1.0,1,1,1
17,"Injection Molding Process Engineer",17.88,"Injection Molding Process Engineer",0.5,1,1,1
17,"Systems Technician",15.98,"Systems Technician",1.0,0,1,0
17,"Lead Electrical Engineer",17.90,"Lead Electrical Engineer",1.0,1,1,1
17,"Marine Engineer",17.93,"Marine Engineer",1.0,1,1,1
17,"Stress Analyst",17.94,"Stress Analyst",1.0,1,1,1
17,"Performance Engineer",15.66,"Performance Engineer",1.0,0,1,0
17,"Optical Engineer",17.96,"Optical Engineer",1.0,1,1,1
17,"Commissioning Engineer",17.97,"Commissioning Engineer",1.0,1,1,1
17,"Calibration Engineer",17.98,"Calibration Engineer",1.0,1,1,1
17,"Survey Party Chief",17.99,"Survey Party Chief",1.0,1,1,1
17,"Staff Engineer",17.101,"Staff Engineer",1.0,1,1,1
17,"FEA Engineer",17.103,"FEA Engineer",1.0,1,1,1
17,"Metallurgical Engineer",17.104,"Metallurgical Engineer",1.0,1,1,1
17,"Telecommunications Engineer",17.6,"Systems Engineer",0.21544418,1,0,0
17,"Quality Control Lead",51.158,"Quality Lead",0.6376287,0,0,0
17,"Wireless Engineer",17.107,"Wireless Engineer",1.0,1,1,1
17,"Electrical Test Engineer",17.108,"Electrical Test Engineer",1.0,1,1,1
17,"Metrology Engineer",17.109,"Metrology Engineer",1.0,1,1,1
17,"Nuclear Engineer",17.110,"Nuclear Engineer",1.0,1,1,1
17,"OSP Engineer",17.111,"OSP Engineer",1.0,1,1,1
17,"Safety Supervisor",17.112,"Safety Supervisor",1.0,1,1,1
17,"RAN Engineer",17.113,"RAN Engineer",1.0,1,1,1
17,"Flight Engineer",17.114,"Flight Engineer",1.0,1,1,1
17,"CAD Engineer",17.115,"CAD Engineer",1.0,1,1,1
17,"Technical Manager",17.116,"Technical Manager",1.0,1,1,1
17,"Certification Engineer",17.117,"Certification Engineer",1.0,1,1,1
17,"PLC Engineer",17.119,"PLC Engineer",1.0,1,1,1
17,"Reservoir Engineer",17.120,"Reservoir Engineer",1.0,1,1,1
17,"Design Engineer",17.121,"Design Engineer",1.0,1,1,1
17,"Lean Manufacturing Engineer",17.122,"Lean Manufacturing Engineer",0.5,1,1,1
17,"Sustaining Engineer",17.123,"Sustaining Engineer",1.0,1,1,1
17,"Human Factors Engineer",17.124,"Human Factors Engineer",1.0,1,1,1
17,"CAE Engineer",17.125,"CAE Engineer",1.0,1,1,1
17,"Construction Engineer",17.126,"Construction Engineer",1.0,1,1,1
17,"PLC Technician",49.34,"PLC Maintenance Technician",1.0,0,0,0
17,"Technical Services Engineer",17.128,"Technical Services Engineer",0.9223079,1,1,1
17,"Transmission Engineer",17.129,"Transmission Engineer",1.0,1,1,1
17,"Drilling Engineer",17.130,"Drilling Engineer",1.0,1,1,1
17,"Electrical Engineer",17.134,"Electrical Engineer",0.8964494,1,1,1
17,"SCADA Engineer",17.135,"SCADA Engineer",1.0,1,1,1
17,"Engineering Technologist",17.136,"Engineering Technologist",1.0,1,1,1
17,"Resident Engineer",17.137,"Resident Engineer",1.0,1,1,1
17,"NDT Technician",17.138,"NDT Technician",1.0,1,1,1
17,"Project Coordinator",15.29,"IT Project Coordinator",1.0,0,0,0
17,"Planner",43.77,"Production Planner",1.0,0,0,0
17,"Manufacturing Specialist",17.141,"Manufacturing Specialist",1.0,1,1,1
17,"NDT Inspector",17.143,"NDT Inspector",1.0,1,1,1
17,"Project Leader",15.84,"Project Lead",1.0,0,0,0
17,"Maintenance Engineer",17.146,"Maintenance Engineer",1.0,1,1,1
17,"Utilities Engineer",17.147,"Utilities Engineer",1.0,1,1,1
17,"Surveyor",17.148,"Surveyor",1.0,1,1,1
17,"Bench Technician",17.149,"Bench Technician",1.0,1,1,1
17,"I & C Technician",17.7,"Engineering Technician",0.5911011,1,0,0
17,"Water and Wastewater Engineer",17.152,"Water and Wastewater Engineer",1.0,1,1,1
17,"Aeronautical Engineer",17.153,"Aeronautical Engineer",1.0,1,1,1
17,"Engineering Coordinator",17.154,"Engineering Coordinator",1.0,1,1,1
17,"Manufacturing Engineer Assembly",17.155,"Manufacturing Engineer Assembly",0.5,1,1,1
17,"Turbine Engineer",17.156,"Turbine Engineer",1.0,1,1,1
17,"Packaging Technician",17.157,"Packaging Technician",1.0,1,1,1
17,"Logistics Engineer",13.153,"Logistics Engineer",1.0,0,1,0
17,"Installation Engineer",17.159,"Installation Engineer",1.0,1,1,1
17,"Wiring Engineer",17.160,"Wiring Engineer",0.8565162,1,1,1
17,"Seating Engineer",17.161,"Seating Engineer",1.0,1,1,1
17,"Safety Director",11.195,"Safety Director",1.0,0,1,0
17,"Process Improvement Manager",11.30096,"Process Manager",0.8235294,0,0,0
17,"Engineer In Training (EIT)",17.164,"Engineer In Training (EIT)",0.8764978,1,1,1
17,"Propulsion Engineer",17.165,"Propulsion Engineer",1.0,1,1,1
17,"Circuit Design Engineer",17.121,"Design Engineer",0.5,1,0,0
17,"Project Manager",15.1,"Project Manager",1.0,0,1,0
17,"Sheet Metal Engineer",47.94,"Operating Engineer",1.0,0,0,0
17,"Power Systems Engineer",17.169,"Power Systems Engineer",0.8644669,1,1,1
17,"Energy Engineer",17.170,"Energy Engineer",1.0,1,1,1
17,"Draftsman",17.172,"Draftsman",1.0,1,1,1
17,"Metallurgist",17.175,"Metallurgist",1.0,1,1,1
17,"Solar Engineer",17.176,"Solar Engineer",1.0,1,1,1
17,"Water and Wastewater Manager",17.178,"Water and Wastewater Manager",0.5762069,1,1,1
17,"Industrial Engineering Technician",17.12,"Industrial Engineer",0.33333334,1,0,0
17,"Electrical Controls Programmer",47.38,"Electrical Apprentice",0.6205109,0,0,0
17,"Composite Engineer",17.181,"Composite Engineer",1.0,1,1,1
17,"Maintenance Technician",49.3,"Maintenance Technician",1.0,0,1,0
17,"Environmental Specialist",19.36,"Environmental Specialist",1.0,0,1,0
17,"OBD Engineer",17.188,"OBD Engineer",1.0,1,1,1
17,"Automotive Body Engineer",17.190,"Automotive Body Engineer",1.0,1,1,1
17,"Avionics Technician",49.7,"Avionics Technician",1.0,0,1,0
17,"Drafter",17.194,"Drafter",1.0,1,1,1
17,"Analog Engineer",17.195,"Analog Engineer",1.0,1,1,1
17,"Oil and Gas Engineer",17.196,"Oil and Gas Engineer",0.76710653,1,1,1
17,"RF Optimization Engineer",17.20,"Radio Frequency Engineer",0.5,1,0,0
17,"Lead Technician",49.2,"Maintenance Manager",0.51332164,0,0,0
17,"Operations Technician",15.139,"Operations Technician",1.0,0,1,0
17,"Robotics Engineer",17.201,"Robotics Engineer",1.0,1,1,1
17,"Scientist",19.11,"Research Scientist",1.0,0,0,0
17,"Biomedical Engineer",17.203,"Biomedical Engineer",1.0,1,1,1
17,"Building Engineer",49.28,"Building Maintenance Worker",1.0,0,0,0
17,"Chassis Engineer",17.205,"Chassis Engineer",1.0,1,1,1
17,"Engineering Consultant",17.207,"Engineering Consultant",0.7800653,1,1,1
17,"HVAC Engineer",17.208,"HVAC Engineer",1.0,1,1,1
17,"Communications Engineer",17.209,"Communications Engineer",1.0,1,1,1
17,"Signal Processing Engineer",17.211,"Signal Processing Engineer",0.5,1,1,1
17,"Lead Test Engineer",17.214,"Lead Test Engineer",1.0,1,1,1
17,"Laboratory Engineer",17.44,"Laboratory Technician",0.6010047,1,0,0
17,"Process Specialist",17.217,"Process Specialist",1.0,1,1,1
17,"Paint Process Engineer",17.218,"Paint Process Engineer",0.5,1,1,1
17,"Modeling Engineer",17.219,"Modeling Engineer",1.0,1,1,1
17,"Parts Engineer",17.221,"Parts Engineer",0.7948801,1,1,1
17,"Forensic Structural Engineer",17.10,"Structural Engineer",0.5,1,0,0
17,"Lead Process Engineer",17.8,"Process Engineer",0.5,1,0,0
17,"Research and Development (R&D) Engineer",17.30354,"Research and Development (R&D) Engineer",0.74426645,1,1,1
17,"Completions Engineer",17.31038,"Completions Engineer",1.0,1,1,1
17,"Tool Designer",17.30864,"Tool Designer",1.0,1,1,1
17,"Structural Designer",17.30539,"Structural Designer",1.0,1,1,1
17,"Seismic Engineer",17.30442,"Seismic Engineer",1.0,1,1,1
17,"Project Controls Engineer",17.31082,"Project Controls Engineer",0.36187494,1,1,1
17,"Mechanical Technician",17.30107,"Mechanical Technician",1.0,1,1,1
17,"Manufacturing Planner",51.25,"Manufacturing Supervisor",1.0,0,0,0
17,"Imagery Analyst",33.5,"Intelligence Analyst",0.75750536,0,0,0
17,"Fire Engineer",,"unknown",-1,0,0,0
17,"Escalation Engineer",17.31179,"Escalation Engineer",1.0,1,1,1
17,"Electrical and Instruments Designer",,"unknown",-1,0,0,0
17,"Digital Technician",17.10755,"Digital Technician",1.0,1,1,1
17,"Design Technician",17.10931,"Design Technician",0.8478422,1,1,1
17,"Chain Technician",17.10853,"Chain Technician",1.0,1,1,1
17,"Cartographer",17.11465,"Cartographer",1.0,1,1,1
17,"Biomedical Engineering Technician",17.7,"Engineering Technician",1.0,1,0,0
17,"Automation Leader",17.11595,"Automation Leader",1.0,1,1,1
17,"Architectural Designer",17.11223,"Architectural Designer",1.0,1,1,1
17,"Quality Engineer",17.30039,"Quality Engineer",1.0,1,1,1
17,"Designer Drafter",17.30486,"Designer Drafter",1.0,1,1,1
17,"Product Development Engineer",17.30309,"Product Development Engineer",1.0,1,1,1
17,"Engineering Supervisor",17.30374,"Engineering Supervisor",1.0,1,1,1
17,"Controls Designer",17.31272,"Controls Designer",1.0,1,1,1
17,"Engineer Scientist",17.31359,"Engineer Scientist",0.75807846,1,1,1
17,"Quality Assurance (QA) Technician",17.30771,"Quality Assurance (QA) Technician",0.5632614,1,1,1
17,"Environmental, Health, and Safety (EHS) Manager",17.17,"Safety Manager",0.7837536,1,0,0
17,"Transportation Technician",53.10780,"Transportation Technician",1.0,0,1,0
17,"Technician Supervisor",29.30460,"Technician Supervisor",1.0,0,1,0
17,"Piping Designer",17.30570,"Piping Designer",1.0,1,1,1
17,"Layout Designer",17.30990,"Layout Designer",1.0,1,1,1
17,"Independent Contractor",53.30837,"Independent Contractor",1.0,0,1,0
17,"Imaging Engineer",49.43,"Field Service Engineer",1.0,0,0,0
17,"Environmental Services Technician",17.30293,"Environmental Services Technician",1.0,1,1,1
17,"Design Leader",17.10259,"Design Leader",1.0,1,1,1
17,"Design Consultant",27.30511,"Design Consultant",1.0,0,1,0
17,"Engineering Mechanic",49.30051,"Engineering Mechanic",1.0,0,1,0
17,"Construction Technician",17.31009,"Construction Technician",1.0,1,1,1
17,"Communication Technician",49.30714,"Communication Technician",0.7767046,0,1,0
19,"Laboratory Technician",19.0,"Laboratory Technician",1.0,1,1,1
19,"Chemist",19.1,"Chemist",1.0,1,1,1
19,"Social Scientist",19.2,"Social Scientist",1.0,1,1,1
19,"Research Analyst",19.4,"Research Analyst",1.0,1,1,1
19,"Field Technician",19.5,"Field Technician",1.0,1,1,1
19,"Clinical Laboratory Scientist",19.7,"Clinical Laboratory Scientist",1.0,1,1,1
19,"Research Assistant",19.10,"Research Assistant",1.0,1,1,1
19,"Research Scientist",19.11,"Research Scientist",1.0,1,1,1
19,"Environmental Scientist",19.13,"Environmental Scientist",1.0,1,1,1
19,"Laboratory Assistant",19.16,"Laboratory Assistant",1.0,1,1,1
19,"Chemical Technician",19.17,"Chemical Technician",1.0,1,1,1
19,"Quality Control Analyst",19.18,"Quality Control Analyst",1.0,1,1,1
19,"Environmental Technician",19.20,"Environmental Technician",1.0,1,1,1
19,"Research Specialist",19.21,"Research Specialist",1.0,1,1,1
19,"Research Technician",19.23,"Research Technician",1.0,1,1,1
19,"Laboratory Analyst",19.24,"Laboratory Analyst",1.0,1,1,1
19,"Clinical Research Associate (CRA)",11.64,"Clinical Research Associate (CRA)",1.0,0,1,0
19,"Food Scientist",19.31,"Food Scientist",1.0,1,1,1
19,"Microbiologist",19.34,"Microbiologist",1.0,1,1,1
19,"Environmental Specialist",19.36,"Environmental Specialist",1.0,1,1,1
19,"Medical Science Liaison",19.37,"Medical Science Liaison",1.0,1,1,1
19,"Psychologist",19.38,"Psychologist",1.0,1,1,1
19,"Analytical Scientist",19.39,"Analytical Scientist",1.0,1,1,1
19,"Food Technologist",19.41,"Food Technologist",1.0,1,1,1
19,"Product Development Scientist",19.42,"Product Development Scientist",1.0,1,1,1
19,"Staff Scientist",19.44,"Staff Scientist",1.0,1,1,1
19,"Principal Scientist",19.45,"Principal Scientist",1.0,1,1,1
19,"Geologist",19.46,"Geologist",1.0,1,1,1
19,"Microbiology Technician",19.48,"Microbiology Technician",1.0,1,1,1
19,"Biologist",19.50,"Biologist",1.0,1,1,1
19,"Research and Development (R&D) Technician",19.51,"Research and Development (R&D) Technician",1.0,1,1,1
19,"Process Development Scientist",19.53,"Process Development Scientist",1.0,1,1,1
19,"Clinical Trials Assistant",11.31130,"Clinical Trials Manager",1.0,0,0,0
19,"Research Consultant",19.56,"Research Consultant",1.0,1,1,1
19,"Postdoctoral Research Fellow",19.61,"Postdoctoral Research Fellow",1.0,1,1,1
19,"Food Technician",19.62,"Food Technician",1.0,1,1,1
19,"Quality Assurance Analyst",15.234,"IT Quality Assurance Analyst",1.0,0,0,0
19,"Laboratory Supervisor",51.30610,"Control Supervisor",0.5172414,0,0,0
19,"Quality Control Scientist",19.69,"Quality Control Scientist",0.858982,1,1,1
19,"Gas Technician",19.70,"Gas Technician",1.0,1,1,1
19,"Environmental Assistant",19.72,"Environmental Assistant",1.0,1,1,1
19,"Operations Technician",15.139,"Operations Technician",1.0,0,1,0
19,"Environmental Analyst",19.78,"Environmental Analyst",1.0,1,1,1
19,"Cell Culture Scientist",19.80,"Cell Culture Scientist",1.0,1,1,1
19,"Latent Print Technician",19.85,"Latent Print Technician",1.0,1,1,1
19,"Bioprocess Technician",19.86,"Bioprocess Technician",1.0,1,1,1
19,"Sample Technician",19.92,"Sample Technician",1.0,1,1,1
19,"Research Investigator",19.97,"Research Investigator",1.0,1,1,1
19,"Clinical Research Liaison",19.99,"Clinical Research Liaison",1.0,1,1,1
19,"Greenhouse Technician",19.101,"Greenhouse Technician",1.0,1,1,1
19,"Quality Control Specialist",19.107,"Quality Control Specialist",0.8356619,1,1,1
19,"Materials Scientist",19.108,"Materials Scientist",0.8151384,1,1,1
19,"Transportation Planner",19.109,"Transportation Planner",1.0,1,1,1
19,"Project Scientist",19.110,"Project Scientist",1.0,1,1,1
19,"Biological Scientist",19.112,"Biological Scientist",0.865289,1,1,1
19,"Environmental Protection Specialist",19.116,"Environmental Protection Specialist",0.5642959,1,1,1
19,"Validation Scientist",19.117,"Validation Scientist",0.928382,1,1,1
19,"Hazmat Technician",19.119,"Hazmat Technician",1.0,1,1,1
19,"Air Quality Specialist",19.120,"Air Quality Specialist",0.92381674,1,1,1
19,"Biochemist",19.123,"Biochemist",1.0,1,1,1
19,"Molecular Biology Research Associate",19.126,"Molecular Biology Research Associate",1.0,1,1,1
19,"Corrosion Technician",19.130,"Corrosion Technician",1.0,1,1,1
19,"Field Specialist",17.84,"Field Engineer",0.7977548,0,0,0
19,"Analytical Technologist",29.14,"Medical Technologist",1.0,0,0,0
19,"Fermentation Technician",19.138,"Fermentation Technician",1.0,1,1,1
19,"Soils Technician",19.142,"Soils Technician",1.0,1,1,1
19,"Technical Assistant",43.1,"Administrative Assistant",1.0,0,0,0
19,"Hazardous Waste Technician",19.146,"Hazardous Waste Technician",0.6249471,1,1,1
19,"Method Development Scientist",19.150,"Method Development Scientist",0.602689,1,1,1
19,"Scientific Analyst",19.152,"Scientific Analyst",1.0,1,1,1
19,"Animal Laboratory Technician",19.153,"Animal Laboratory Technician",0.7496165,1,1,1
19,"Applications Scientist",19.155,"Applications Scientist",1.0,1,1,1
19,"Bioinformatics Scientist",19.156,"Bioinformatics Scientist",1.0,1,1,1
19,"Research and Development (R&D) Scientist",19.157,"Research and Development (R&D) Scientist",1.0,1,1,1
19,"Physicist",19.158,"Physicist",1.0,1,1,1
19,"Protein Scientist",19.162,"Protein Scientist",0.80752945,1,1,1
19,"Air Monitoring Specialist",19.165,"Air Monitoring Specialist",1.0,1,1,1
19,"Lead Specimen Accessioner",19.166,"Lead Specimen Accessioner",1.0,1,1,1
19,"Forensic Scientist",19.168,"Forensic Scientist",1.0,1,1,1
19,"Assistant Scientist",19.171,"Assistant Scientist",0.85646725,1,1,1
19,"Chemical Compounder",19.172,"Chemical Compounder",1.0,1,1,1
19,"Clinical Trials Specialist",19.174,"Clinical Trials Specialist",0.8958597,1,1,1
